ward,category,year,cost,total_spent,perc_spending
6,Lighting,2017,20750.0,1319999.99,1.5719697088785585
6,Misc.,2017,10618.6,1319999.99,0.8044394000336319
6,Parks,2017,55176.59,1319999.99,4.180044728636703
6,Pedestrian Infrastructure,2017,68200.0,1319999.99,5.166666705808081
6,Sidewalk Repair,2017,109127.78,1319999.99,8.26725612323679
6,Street Resurfacing,2017,967715.25,1319999.99,73.3117619190285
6,Alleys,2018,20859.04,1319999.99,1.580230315001745
6,Lighting,2018,200000.0,1319999.99,15.15151526629936
6,Misc.,2018,481.4,1319999.99,0.03646969724598255
6,Parks,2018,47323.32,1319999.99,3.5851000271598488
6,Pedestrian Infrastructure,2018,20734.0,1319999.99,1.5707575876572546
6,Police Cameras,2018,54022.0,1319999.99,4.0925757885801195
6,Sidewalk Repair,2018,44544.47,1319999.99,3.374581086171069
6,Street Resurfacing,2018,932035.76,1319999.99,70.60877023188462
6,Alleys,2019,71799.94,1319999.9899999998,5.439389435146891
6,Misc.,2019,25500.0,1319999.9899999998,1.9318181964531684
6,Police Cameras,2019,24776.0,1319999.9899999998,1.8769697111891648
6,Sidewalk Repair,2019,47908.7,1319999.9899999998,3.6294469971927805
6,Street Resurfacing,2019,1150015.3499999999,1319999.9899999998,87.12237566001801
6,Alleys,2020,1400.0,1319999.99,0.1060606068640955
6,Misc.,2020,4700.0,1319999.99,0.3560606087580349
6,Pedestrian Infrastructure,2020,28785.33,1319999.99,2.1807068347023244
6,Police Cameras,2020,24776.0,1319999.99,1.8769697111891643
6,Sidewalk Repair,2020,152653.93,1319999.99,11.564691754277966
6,Street Resurfacing,2020,1107684.73,1319999.99,83.91551048420841
6,Alleys,2021,96160.68,1499999.99,6.41071204273808
6,Lighting,2021,276697.26,1499999.99,18.44648412297656
6,Misc.,2021,4700.0,1499999.99,0.3133333354222222
6,Misc. CDOT,2021,5270.57,1499999.99,0.35137133567580886
6,Sidewalk Repair,2021,275396.31,1499999.99,18.35975412239836
6,Street Resurfacing,2021,841775.17,1499999.99,56.118345040788974
6,Alleys,2022,36509.97,1499999.99,2.4339980162266532
6,Lighting,2022,252.74,1499999.99,0.016849333445662223
6,Misc.,2022,39450.42,1499999.99,2.63002801753352
6,Misc. CDOT,2022,31545.29,1499999.99,2.103019347353462
6,Sidewalk Repair,2022,323928.91000000003,1499999.99,21.595260810635075
6,Street Resurfacing,2022,1068312.66,1499999.99,71.22084447480562
6,Alleys,2023,21261.72,1499570.53,1.417853950490745
6,Lighting,2023,489500.0,1499570.53,32.642679367672024
6,Misc.,2023,14640.0,1499570.53,0.9762795218441642
6,Misc. CDOT,2023,2224.14,1499570.53,0.14831846555426773
6,Parks,2023,125000.0,1499570.53,8.335719961101129
6,Pedestrian Infrastructure,2023,224000.0,1499570.53,14.937610170293222
6,Sidewalk Repair,2023,65350.41,1499570.53,4.357941736825143
6,Street Resurfacing,2023,557594.26,1499570.53,37.18359682621931
6,Lighting,2012,1280000.0,1319999.0,96.96977043164426
6,Misc.,2012,1166.0,1319999.0,0.08833340025257595
6,Street Resurfacing,2012,38833.0,1319999.0,2.9418961681031575
6,Lighting,2013,575999.0,1319999.0,43.63632093660677
6,Street Redesign,2013,7866.0,1319999.0,0.5959095423557139
6,Street Resurfacing,2013,736134.0,1319999.0,55.767769521037515
6,Misc.,2014,46980.0,1313883.0,3.5756608465137307
6,Pedestrian Infrastructure,2014,4650.0,1313883.0,0.3539127913216017
6,Sidewalk Repair,2014,86280.0,1313883.0,6.566794760264042
6,Street Resurfacing,2014,1175973.0,1313883.0,89.50363160190062
7,Alleys,2014,8924.0,1318313.0,0.6769257376662446
7,Lighting,2014,180000.0,1318313.0,13.653813623926943
7,Misc.,2014,77217.0,1318313.0,5.857258481104259
7,Sidewalk Repair,2014,101610.0,1318313.0,7.70757779070676
7,Street Resurfacing,2014,950562.0,1318313.0,72.1044243665958
7,Alleys,2015,9092.0,1320001.0,0.6887873569792751
7,Lighting,2015,522978.0,1320001.0,39.61951543976103
7,Sidewalk Repair,2015,16826.0,1320001.0,1.2746960040181787
7,Street Redesign,2015,3700.0,1320001.0,0.28030281795241063
7,Street Resurfacing,2015,767405.0,1320001.0,58.13669838128911
7,Alleys,2017,10554.3,1319999.99,0.7995681878755165
7,Lighting,2017,83000.0,1319999.99,6.287878835514234
7,Misc.,2017,4625.0,1319999.99,0.35037879053317267
7,Pedestrian Infrastructure,2017,38999.29,1319999.99,2.9544916890491795
7,Street Redesign,2017,3700.0,1319999.99,0.28030303242653815
7,Street Resurfacing,2017,1179121.4,1319999.99,89.32737946460135
7,Alleys,2018,2100.0,1319999.99,0.15909091029614325
7,Misc.,2018,11200.0,1319999.99,0.848484854912764
7,Street Redesign,2018,13200.0,1319999.99,1.0000000075757576
7,Street Resurfacing,2018,1293499.99,1319999.99,97.99242422721534
7,Alleys,2019,23024.440000000002,1319999.99,1.7442757707899683
7,Lighting,2019,500.0,1319999.99,0.0378787881657484
7,Misc.,2019,59785.54,1319999.99,4.529207610069755
7,Misc. CDOT,2019,2672.57,1319999.99,0.2024674257762684
7,Police Cameras,2019,24776.0,1319999.99,1.8769697111891643
7,Sidewalk Repair,2019,233025.2,1319999.99,17.653424376162306
7,Street Resurfacing,2019,976216.24,1319999.99,73.95577631784678
7,Alleys,2020,22601.07,1319999.99,1.7122022856985022
7,Lighting,2020,109200.0,1319999.99,8.272727335399448
7,Misc. CDOT,2020,22008.190000000002,1319999.99,1.6672871338430846
7,Sidewalk Repair,2020,141539.84,1319999.99,10.722715232747843
7,Street Redesign,2020,11000.0,1319999.99,0.8333333396464647
7,Street Resurfacing,2020,1013650.89,1319999.99,76.79173467266466
7,Alleys,2021,215396.13,1499999.99,14.359742095731615
7,Lighting,2021,355000.0,1499999.99,23.666666824444444
7,Misc.,2021,9400.0,1499999.99,0.6266666708444444
7,Misc. CDOT,2021,122553.24,1499999.99,8.170216054468108
7,Sidewalk Repair,2021,149138.84,1499999.99,9.942589399617264
7,Street Resurfacing,2021,648511.78,1499999.99,43.23411895489413
7,Alleys,2022,32406.4,1455960.75,2.2257742868411805
7,Lighting,2022,2000.0,1455960.75,0.1373663404044374
7,Misc.,2022,18800.0,1455960.75,1.2912435998017118
7,Misc. CDOT,2022,660.0,1455960.75,0.04533089233346435
7,Sidewalk Repair,2022,371104.14999999997,1455960.75,25.4886094971997
7,Street Resurfacing,2022,1002648.4099999999,1455960.75,68.86507139701395
7,Viaducts,2022,28341.79,1455960.75,1.94660398640554
7,Alleys,2023,185840.41,1216193.99,15.280490738159298
7,Lighting,2023,500.0,1216193.99,0.041111862425828954
7,Misc.,2023,29280.0,1216193.99,2.4075106636565438
7,Misc. CDOT,2023,660.0,1216193.99,0.05426765840209422
7,Pedestrian Infrastructure,2023,10500.0,1216193.99,0.8633491109424081
7,Sidewalk Repair,2023,55418.07,1216193.99,4.556680139489918
7,Street Redesign,2023,8000.0,1216193.99,0.6577897988132633
7,Street Resurfacing,2023,925995.51,1216193.99,76.13880002811065
7,Lighting,2013,328000.0,1319497.0,24.857957236734908
7,Pedestrian Infrastructure,2013,1100.0,1319497.0,0.08336510048904999
7,Sidewalk Repair,2013,70953.0,1319497.0,5.377276340908694
7,Street Redesign,2013,3700.0,1319497.0,0.28040988346316814
7,Street Resurfacing,2013,915744.0,1319497.0,69.40099143840418
7,Lighting,2016,287422.0,1038932.0,27.665140740683704
7,Misc.,2016,255.0,1038932.0,0.024544436016986675
7,Sidewalk Repair,2016,38627.0,1038932.0,3.7179526667770366
7,Street Resurfacing,2016,712628.0,1038932.0,68.59236215652228
7,Sidewalk Repair,2012,72616.0,1319932.0,5.501495531587991
7,Street Redesign,2012,33300.0,1319932.0,2.5228572381001446
7,Street Resurfacing,2012,1214016.0,1319932.0,91.97564723031186
8,Alleys,2012,3257.0,1320000.0,0.24674242424242424
8,Lighting,2012,775811.0,1320000.0,58.773560606060606
8,Misc.,2012,2520.0,1320000.0,0.19090909090909092
8,Pedestrian Infrastructure,2012,15188.0,1320000.0,1.1506060606060606
8,Sidewalk Repair,2012,330691.0,1320000.0,25.052348484848487
8,Street Redesign,2012,7400.0,1320000.0,0.5606060606060606
8,Street Resurfacing,2012,185133.0,1320000.0,14.025227272727273
8,Alleys,2013,32911.0,1320000.0,2.4932575757575757
8,Lighting,2013,687150.0,1320000.0,52.05681818181817
8,Misc.,2013,0.0,1320000.0,0.0
8,Sidewalk Repair,2013,149653.0,1320000.0,11.337348484848485
8,Street Redesign,2013,7400.0,1320000.0,0.5606060606060606
8,Street Resurfacing,2013,442886.0,1320000.0,33.5519696969697
8,Alleys,2014,30037.0,1319701.0,2.2760458619035675
8,Lighting,2014,532550.0,1319701.0,40.35383772536355
8,Misc.,2014,770.0,1319701.0,0.058346549710881476
8,Pedestrian Infrastructure,2014,950.0,1319701.0,0.07198600289004857
8,Sidewalk Repair,2014,146185.0,1319701.0,11.077130349980791
8,Street Redesign,2014,11100.0,1319701.0,0.8410996127153044
8,Street Resurfacing,2014,598109.0,1319701.0,45.321553897435855
8,Alleys,2019,10214.48,1319999.9900000002,0.7738242482865472
8,Lighting,2019,121636.67,1319999.9900000002,9.214899312234085
8,Misc.,2019,421450.0,1319999.9900000002,31.92803054490932
8,Misc. CDOT,2019,500.0,1319999.9900000002,0.03787878816574839
8,Sidewalk Repair,2019,37564.17,1319999.9900000002,2.845770476104321
8,Street Resurfacing,2019,728634.67,1319999.9900000002,55.199596630299965
8,Alleys,2020,3503.58,1319999.99,0.2654227292835055
8,Lighting,2020,353863.32999999996,1319999.99,26.807828233392634
8,Misc.,2020,39950.0,1319999.99,3.0265151744432965
8,Pedestrian Infrastructure,2020,8579.14,1319999.99,0.6499348534085974
8,Sidewalk Repair,2020,11981.1,1319999.99,0.9076590977852963
8,Street Resurfacing,2020,902122.84,1319999.99,68.34263991168666
8,Alleys,2021,6921.62,1497199.99,0.462304304450336
8,Lighting,2021,331204.83,1497199.99,22.12161583036078
8,Misc.,2021,27902.09,1497199.99,1.8636180995432683
8,Misc. CDOT,2021,1200.0,1497199.99,0.08014961314553576
8,Pedestrian Infrastructure,2021,40741.11,1497199.99,2.7211535046830986
8,Police Cameras,2021,156793.0,1497199.99,10.47241524493999
8,Sidewalk Repair,2021,98793.5,1497199.99,6.598550671911239
8,Street Resurfacing,2021,833643.84,1497199.99,55.68019273096575
8,Alleys,2022,4900.0,1499999.9900000002,0.3266666688444444
8,Lighting,2022,174745.17,1499999.9900000002,11.64967807766452
8,Misc.,2022,46860.15,1499999.9900000002,3.124010020826733
8,Misc. CDOT,2022,600.0,1499999.9900000002,0.04000000026666666
8,Sidewalk Repair,2022,112009.38,1499999.9900000002,7.467292049781945
8,Street Redesign,2022,19928.19,1499999.9900000002,1.328546008856973
8,Street Resurfacing,2022,1140957.1,1499999.9900000002,76.06380717375872
8,Lighting,2015,589850.0,1315257.0,44.84674858221625
8,Pedestrian Infrastructure,2015,600.0,1315257.0,0.045618460878748414
8,Sidewalk Repair,2015,58454.0,1315257.0,4.444302520343933
8,Street Resurfacing,2015,666353.0,1315257.0,50.66333043656107
8,Lighting,2016,432500.0,1306770.0,33.09687244121001
8,Sidewalk Repair,2016,195701.0,1306770.0,14.975933025704599
8,Street Redesign,2016,3700.0,1306770.0,0.2831408740635307
8,Street Resurfacing,2016,674869.0,1306770.0,51.64405365902186
8,Lighting,2017,704200.0,1319999.99,53.348485252640046
8,Misc.,2017,16475.0,1319999.99,1.2481060700614097
8,Sidewalk Repair,2017,55416.520000000004,1319999.99,4.198221243925919
8,Street Resurfacing,2017,543908.47,1319999.99,41.20518743337263
8,Lighting,2018,639500.0,1319998.6,48.44702108017387
8,Sidewalk Repair,2018,202342.57,1319998.6,15.328998833786642
8,Street Resurfacing,2018,478156.03,1319998.6,36.22398008603949
8,Lighting,2023,274300.0,1490898.79,18.398297848239583
8,Misc.,2023,45469.58,1490898.79,3.0498099740224487
8,Misc. CDOT,2023,8110.0,1490898.79,0.5439671729829494
8,Pedestrian Infrastructure,2023,18307.76,1490898.79,1.2279679964057115
8,Sidewalk Repair,2023,159274.32,1490898.79,10.683107469689475
8,Street Resurfacing,2023,985437.13,1490898.79,66.09684953865982
9,Alleys,2012,700.0,1319998.0,0.05303038337936876
9,Lighting,2012,3500.0,1319998.0,0.2651519168968438
9,Misc.,2012,11405.0,1319998.0,0.864016460631001
9,Sidewalk Repair,2012,284185.0,1319998.0,21.529199286665584
9,Street Resurfacing,2012,1020208.0,1319998.0,77.2886019524272
9,Alleys,2014,3500.0,1319955.0,0.26516055471588046
9,Lighting,2014,15000.0,1319955.0,1.1364023773537735
9,Misc.,2014,3008.0,1319955.0,0.2278865567386767
9,Sidewalk Repair,2014,54491.0,1319955.0,4.128246796292298
9,Street Resurfacing,2014,1243956.0,1319955.0,94.24230371489936
9,Alleys,2017,22108.16,1319999.35,1.674861430802977
9,Lighting,2017,812.0,1319999.35,0.06151518180671831
9,Misc.,2017,80517.23999999999,1319999.35,6.099793912777304
9,Sidewalk Repair,2017,133648.95,1319999.35,10.124925440304194
9,Street Resurfacing,2017,1082913.0,1319999.35,82.0389040343088
9,Alleys,2018,2100.0,1319999.99,0.15909091029614325
9,Misc.,2018,2502.27,1319999.99,0.18956591052701446
9,Sidewalk Repair,2018,131571.23,1319999.99,9.96751749975392
9,Street Resurfacing,2018,1183826.49,1319999.99,89.68382567942292
9,Alleys,2019,123246.11,1319999.99,9.33682658588505
9,Sidewalk Repair,2019,252620.93000000002,1319999.99,19.13794938740871
9,Street Resurfacing,2019,944132.95,1319999.99,71.52522402670624
9,Alleys,2020,2100.0,1319999.99,0.15909091029614325
9,Lighting,2020,500.0,1319999.99,0.0378787881657484
9,Misc.,2020,10671.16,1319999.99,0.8084212182456153
9,Sidewalk Repair,2020,214759.61,1319999.99,16.26966754749748
9,Street Redesign,2020,100000.0,1319999.99,7.57575763314968
9,Street Resurfacing,2020,991969.22,1319999.99,75.14918390264533
9,Alleys,2021,197762.35,1499999.9900000002,13.184156754561045
9,Sidewalk Repair,2021,217873.27000000002,1499999.9900000002,14.52488476349923
9,Street Resurfacing,2021,1084364.37,1499999.9900000002,72.29095848193971
9,Alleys,2022,76684.82,1499521.1800000002,5.113953775564544
9,Misc. CDOT,2022,750.0,1499521.1800000002,0.050015965763151135
9,Sidewalk Repair,2022,160293.05,1499521.1800000002,10.68961560116143
9,Street Resurfacing,2022,1261793.31,1499521.1800000002,84.14641465751087
9,Alleys,2023,177976.02000000002,1493436.32,11.917215191338055
9,Misc.,2023,5345.01,1493436.32,0.3579000944613427
9,Misc. CDOT,2023,300.0,1493436.32,0.02008790036658543
9,Sidewalk Repair,2023,111475.73,1493436.32,7.464377858441262
9,Street Redesign,2023,66503.0,1493436.32,4.45301879359677
9,Street Resurfacing,2023,1131836.56,1493436.32,75.78740016179599
9,Lighting,2015,10300.0,1304322.0,0.7896823023762538
9,Misc.,2015,1260.0,1304322.0,0.09660191271787182
9,Sidewalk Repair,2015,394095.0,1304322.0,30.214548248055312
9,Street Redesign,2015,700.0,1304322.0,0.053667729287706564
9,Street Resurfacing,2015,897967.0,1304322.0,68.84549980756286
9,Misc.,2013,65941.0,1320000.0,4.995530303030303
9,Sidewalk Repair,2013,53085.0,1320000.0,4.021590909090909
9,Street Resurfacing,2013,1200974.0,1320000.0,90.98287878787879
9,Misc.,2016,550.0,1319839.0,0.041671749357307976
9,Sidewalk Repair,2016,38438.0,1319839.0,2.9123249123567345
9,Street Resurfacing,2016,1280851.0,1319839.0,97.04600333828596
10,Alleys,2012,27111.0,1319940.0,2.053956998045366
10,Misc.,2012,16146.0,1319940.0,1.2232374198827218
10,Parks,2012,61942.0,1319940.0,4.6927890661696745
10,Sidewalk Repair,2012,455342.0,1319940.0,34.49717411397488
10,Street Redesign,2012,3700.0,1319940.0,0.28031577192902707
10,Street Resurfacing,2012,755699.0,1319940.0,57.252526629998336
10,Alleys,2013,7700.0,1319997.0,0.5833346590939221
10,Lighting,2013,235400.0,1319997.0,17.83337386372848
10,Misc.,2013,115108.0,1319997.0,8.720322849218597
10,Pedestrian Infrastructure,2013,2050.0,1319997.0,0.155303383265265
10,Sidewalk Repair,2013,259032.0,1319997.0,19.62368096291128
10,Street Redesign,2013,5550.0,1319997.0,0.4204555010352296
10,Street Resurfacing,2013,695157.0,1319997.0,52.66352878074723
10,Alleys,2014,14488.0,1318145.0,1.099120354740943
10,Misc.,2014,2735.0,1318145.0,0.20748855399064597
10,Pedestrian Infrastructure,2014,6983.0,1318145.0,0.5297596243205414
10,Sidewalk Repair,2014,339875.0,1318145.0,25.784340872969207
10,Street Redesign,2014,11750.0,1318145.0,0.8914042081865045
10,Street Resurfacing,2014,942314.0,1318145.0,71.48788638579215
10,Alleys,2015,700.0,1293190.0,0.054129710251393834
10,Sidewalk Repair,2015,216404.0,1293190.0,16.734122596060903
10,Street Resurfacing,2015,1076086.0,1293190.0,83.2117476936877
10,Alleys,2016,90000.0,1235752.0,7.28301471492662
10,Misc.,2016,325000.0,1235752.0,26.29977535945724
10,Sidewalk Repair,2016,242593.0,1235752.0,19.631204319313262
10,Street Resurfacing,2016,578159.0,1235752.0,46.78600560630288
10,Alleys,2017,117498.65,1319999.99,8.901412946222825
10,Misc.,2017,12620.0,1319999.99,0.9560606133034895
10,Sidewalk Repair,2017,257955.72,1319999.99,19.542100148046213
10,Street Redesign,2017,3700.0,1319999.99,0.28030303242653815
10,Street Resurfacing,2017,928225.62,1319999.99,70.32012326000093
10,Alleys,2018,197000.0,1319999.99,14.924242537304869
10,Lighting,2018,7200.0,1319999.99,0.5454545495867769
10,Misc.,2018,60106.740000000005,1319999.99,4.553540943587432
10,Parks,2018,160000.0,1319999.99,12.121212213039486
10,Sidewalk Repair,2018,315308.79,1319999.99,23.88702972641689
10,Street Redesign,2018,1850.0,1319999.99,0.14015151621326907
10,Street Resurfacing,2018,578534.46,1319999.99,43.828368513851274
10,Alleys,2019,230645.97,1319999.99,17.47317967782712
10,Pedestrian Infrastructure,2019,350.0,1319999.99,0.026515151716023876
10,Police Cameras,2019,49552.0,1319999.99,3.7539394223783287
10,Sidewalk Repair,2019,262030.23,1319999.99,19.85077515038466
10,Street Redesign,2019,34298.06,1319999.99,2.5983378984722565
10,Street Resurfacing,2019,743123.73,1319999.99,56.29725269922161
10,Alleys,2020,116062.83,1319999.99,8.792638702974536
10,Beautification,2020,10000.0,1319999.99,0.7575757633149679
10,Misc.,2020,28200.0,1319999.99,2.1363636525482095
10,Sidewalk Repair,2020,95150.06,1319999.99,7.2083379333965
10,Street Redesign,2020,696.02,1319999.99,0.052728788278248395
10,Street Resurfacing,2020,1069891.08,1319999.99,81.05235515948755
10,Alleys,2021,146452.51,1499999.9899999998,9.763500731756674
10,Beautification,2021,35000.0,1499999.9899999998,2.3333333488888894
10,Lighting,2021,1000.0,1499999.9899999998,0.06666666711111112
10,Misc.,2021,68241.42,1499999.9899999998,4.549428030329521
10,Misc. CDOT,2021,1320.0,1499999.9899999998,0.08800000058666668
10,Police Cameras,2021,10971.0,1499999.9899999998,0.7314000048760001
10,Sidewalk Repair,2021,545173.82,1499999.9899999998,36.34492157563281
10,Street Redesign,2021,16040.32,1499999.9899999998,1.069354673795698
10,Street Resurfacing,2021,675800.92,1499999.9899999998,45.05339496702264
10,Alleys,2022,35825.91,1499999.99,2.388394015922627
10,Beautification,2022,25000.0,1499999.99,1.6666666777777779
10,Misc.,2022,84201.73,1499999.99,5.613448704089658
10,Misc. CDOT,2022,660.0,1499999.99,0.044000000293333334
10,Sidewalk Repair,2022,273535.36,1499999.99,18.23569078823794
10,Street Resurfacing,2022,1073888.77,1499999.99,71.59258514395057
10,Viaducts,2022,6888.22,1499999.99,0.45921466972809777
10,Alleys,2023,165699.81,1499999.99,11.04665407364436
10,Lighting,2023,3350.0,1499999.99,0.22333333482222223
10,Misc.,2023,51500.07,1499999.99,3.43333802288892
10,Misc. CDOT,2023,660.0,1499999.99,0.044000000293333334
10,Parks,2023,23017.48,1499999.99,1.5344986768966578
10,Sidewalk Repair,2023,413394.43,1499999.99,27.559628850397527
10,Street Resurfacing,2023,842378.2,1499999.99,56.15854704105697
11,Alleys,2012,122121.0,1319999.0,9.251597917877211
11,Lighting,2012,130546.0,1319999.0,9.88985597716362
11,Misc.,2012,1640.0,1319999.0,0.12424251836554422
11,Sidewalk Repair,2012,175408.0,1319999.0,13.28849491552645
11,Street Redesign,2012,3700.0,1319999.0,0.2803032426539717
11,Street Resurfacing,2012,886584.0,1319999.0,67.16550542841321
11,Alleys,2013,397092.0,1319998.0,30.08277285268614
11,Lighting,2013,284654.0,1319998.0,21.564729643529763
11,Misc.,2013,368.0,1319998.0,0.027878830119439573
11,Pedestrian Infrastructure,2013,950.0,1319998.0,0.0719698060148576
11,Sidewalk Repair,2013,114841.0,1319998.0,8.700088939528698
11,Street Resurfacing,2013,522093.0,1319998.0,39.5525599281211
11,Alleys,2014,83234.0,1319891.0,6.306126793803428
11,Lighting,2014,231900.0,1319891.0,17.569632643907717
